#time[s]	ice_avg_T[K]	liquid_avg_T[K]	radius[m]	rdot[m/s]
1178.873809999984	271.54658066201574	292.12154296319767	0.04019915577475783	-8.535578656449972e-07
1180.8738099999837	271.5523182035681	292.12061245803733	0.04019744767843417	-8.545408360970681e-07
1182.8738099999837	271.5580356667485	292.119682633736	0.04019573762089759	-8.555190715144097e-07
1184.8738099999837	271.56373312095417	292.11875348886724	0.04019402561160412	-8.564925859587007e-07
1186.8738099999837	271.5694106353401	292.11782502201066	0.04019231165998167	-8.574613934714331e-07
1188.8738099999837	271.57506827881906	292.1168972317521	0.04019059577543006	-8.584255080816307e-07
1190.8738099999835	271.58070612006304	292.1159701166834	0.040188877967321124	-8.593849438092293e-07
1192.8738099999835	271.5863242275037	292.1150436754026	0.040187158244998626	-8.603397146328581e-07
1194.8738099999835	271.59192266933366	292.11411790651385	0.040185436617778424	-8.61289834525399e-07
1196.8738099999835	271.5975015135072	292.11319280862693	0.04018371309494844	-8.622353174362115e-07
1198.8738099999835	271.6030608277412	292.11226838035776	0.04018198768576871	-8.631761773045271e-07
1200.8738099999835	271.60860067951586	292.11134462032834	0.04018026039947141	-8.64112428043113e-07
1202.8738099999832	271.61412113607577	292.1104215271662	0.040178531245260926	-8.650440835355964e-07
1204.8738099999832	271.61962226443075	292.10949909950483	0.040176800232313875	-8.659711576669271e-07
1206.8738099999832	271.6251041313566	292.10857733598385	0.04017506736977915	-8.668936642835498e-07
1208.8738099999832	271.630566803396	292.1076562352479	0.04017333266677794	-8.67811617218094e-07
1210.8738099999832	271.63601034685956	292.1067357959479	0.040171596132403814	-8.687250302929116e-07
1212.873809999983	271.64143482782646	292.1058160167404	0.04016985777572273	-8.696339172806011e-07
1214.873809999983	271.6468403121453	292.1048968962872	0.04016811760577309	-8.705382919629526e-07
1216.873809999983	271.6522268654351	292.1039784332561	0.04016637563156576	-8.714381680848555e-07
1218.873809999983	271.6575945530861	292.10306062632026	0.040164631862084146	-8.72333559378803e-07
1220.873809999983	271.6629434402604	292.1021434741585	0.04016288630628421	-8.732244795497622e-07
1222.8738099999828	271.6682735918931	292.1012269754549	0.040161138973094514	-8.741109422801813e-07
1224.8738099999828	271.673585072693	292.1003111288992	0.040159389871416304	-8.749929612324801e-07
1226.8738099999828	271.67887794714346	292.0993959331865	0.040157639010123494	-8.758705500541099e-07
1228.8738099999828	271.68415227950305	292.0984813870171	0.04015588639806276	-8.767437223525509e-07
1230.8738099999828	271.6894081338067	292.097567489097	0.04015413204405351	-8.776124917419546e-07
1232.8738099999828	271.6946455738663	292.0966542381372	0.04015237595688807	-8.784768717734705e-07
1234.8738099999825	271.69986466327146	292.0957416328541	0.04015061814533156	-8.793368760247507e-07
1236.8738099999825	271.70506546539065	292.0948296719692	0.04014885861812205	-8.801925180031908e-07
1238.8738099999825	271.7102480433716	292.0939183542095	0.04014709738397059	-8.810438112178066e-07
1240.8738099999825	271.7154124601425	292.0930076783069	0.04014533445156121	-8.81890769170589e-07
1242.8738099999825	271.72055877841234	292.09209764299857	0.040143569829551015	-8.827334053021875e-07
1244.8738099999823	271.7256870606723	292.0911882470267	0.040141803526570215	-8.835717330524734e-07
1246.8738099999823	271.73079736919595	292.0902794891386	0.04014003555122217	-8.844057658412734e-07
1248.8738099999823	271.7358897660405	292.08937136808663	0.040138265912083415	-8.85235517049922e-07
1250.8738099999823	271.74096431304736	292.0884638826281	0.040136494617703765	-8.860610000539002e-07
1252.8738099999823	271.746021071843	292.08755703152536	0.0401347216766063	-8.868822281906252e-07
1254.873809999982	271.7510601038398	292.0866508135457	0.04013294709728743	-8.876992147817587e-07
1256.873809999982	271.75608147023655	292.0857452274613	0.04013117088821699	-8.885119731182336e-07
1258.873809999982	271.7610852320197	292.0848402720492	0.04012939305783822	-8.89320516464218e-07
1260.873809999982	271.76607144996365	292.0839359460913	0.04012761361456787	-8.901248580748222e-07
1262.873809999982	271.7710401846319	292.08303224837425	0.04012583256679618	-8.909250111788332e-07
1264.873809999982	271.77599149637757	292.0821291776897	0.040124049922887005	-8.91720988961229e-07
1266.8738099999819	271.78092544534434	292.0812267328338	0.040122265691177814	-8.925128045958436e-07
1268.8738099999819	271.78584209146703	292.0803249126076	0.04012047987997976	-8.93300471237122e-07
1270.8738099999819	271.7907414944726	292.07942371581686	0.04011869249757774	-8.940840020026409e-07
